epoch,acc,loss,mean_absolute_error,val_acc,val_loss,val_mean_absolute_error
39,0.5573375388208198,3.065886898580002,0.33299109834058305,0.6242104123036066,3.755731781323751,0.30824175973733264
40,0.5452533052294161,3.037686419293163,0.3311741446054601,0.6335639227991519,3.6508187418398648,0.31075553660807403
41,0.540738498392964,2.9646381229963654,0.31743516722196635,0.5979751970456995,3.5817839581033457,0.3156219034091286
42,0.5852504384526617,2.949835305217507,0.3104952498357058,0.6459866347520248,3.5170299384904946,0.29306627486063086
43,0.5744076525218194,2.92003285847581,0.31222139157825446,0.6521697225777999,3.568216375682665,0.31028103569279547
44,0.5868210638814453,2.900298609742528,0.32305408497017724,0.6345507580301036,3.591703642969546,0.3259592768938645
45,0.5597219855405999,2.87054563296387,0.32530470735987393,0.6284931302070618,3.4823226928710938,0.3161855417749156
46,0.5762913267265043,2.875254694918978,0.3311015096286299,0.5986512484757797,3.662067226741625,0.3240800150062727
47,0.5683718067438924,2.823243689948629,0.34591530281318733,0.6223866965459741,3.8147531177686607,0.31176750556282373
48,0.5871085417650878,2.802898981811256,0.3330498048706007,0.6714180733846582,3.69331607611283,0.3046826603619949
49,0.5903001362640757,2.7727431175930937,0.3374428297073264,0.6585921956145245,3.743141039558079,0.3221919951231583
50,0.5717880459153297,2.755840567251668,0.3415123508823255,0.66132151303084,3.5642299444779106,0.28856099688488507
51,0.5897484436342312,2.718489796493559,0.33849287828555175,0.648816704750061,3.484019486800484,0.3026414047116819
52,0.5918651860531157,2.6945663485846123,0.33761181451515376,0.6451593587795893,3.678104023138682,0.32534101357062656
53,0.576041661868371,2.686114125887632,0.3336169558605433,0.6668899292531221,3.752104365307352,0.28911123327586963
54,0.5769785138873327,2.653607410815002,0.33991707126150433,0.6535107182419818,3.423239459162173,0.34821330723555194
55,0.575075921898697,2.613553577880726,0.33942980686664465,0.6634531306183856,3.2305010401684306,0.3042001296644625
56,0.6164004687744055,2.5806971643625607,0.32730838981846705,0.6711805670157723,3.520544300908628,0.31502671863721765
57,0.5807838624682257,2.5960567089973052,0.3296964074687111,0.5963998462842859,3.385865014532338,0.3060029732144397
58,0.6018628691669581,2.5738051755445612,0.3333752771593912,0.6137528238089188,3.29106588985609,0.3121895142223524
59,0.5790416359454114,2.545050459343467,0.33816805680965617,0.6396330698676731,3.427009167878524,0.3284918277159981
60,0.5858246769586006,2.527677469659105,0.34340130756839204,0.5977768794350002,3.279752762421318,0.32830253891322925
61,0.5913756420187631,2.5036173083646793,0.34152757520895766,0.6673259683277296,3.499813328618589,0.32532308930936066
62,0.626474747104597,2.4905645197820037,0.32715340580993924,0.674822607766027,3.309552410374517,0.30578328993009485
63,0.5985729377031744,2.4645824115038337,0.3322524140447505,0.6434087338654891,3.4580962450607964,0.31885013373001764
64,0.6053499423316898,2.469676678623536,0.33345932313768173,0.6402806380520696,3.6829791794652524,0.3279493645481441
65,0.6149842133665174,2.435475312030785,0.33002573043723044,0.7167268892129263,3.4346336921056113,0.30080635845661163
66,0.6163602022490026,2.4062126888643065,0.33306089883927914,0.6605996048968771,3.4216168030448584,0.27777118527370953
67,0.6119169463434392,2.3815720910650255,0.33140213557002396,0.6074949839840764,3.6071392971536387,0.296589899322261
68,0.6185601320394953,2.3899898815632166,0.3348124524814923,0.6695065783417743,3.2209972713304604,0.3154461668885272
69,0.639713463841124,2.346934807011268,0.3271681539731113,0.6839488563330277,3.494714654010275,0.3203611969947815
70,0.6034587703472827,2.3463442662270686,0.3468971362629855,0.6540636238844498,3.06394622636878,0.34271950047949085
71,0.6254333239183862,2.323599507369069,0.3461093749661788,0.6759474718052408,3.2469419603762417,0.32255425660506537
72,0.6030204791214557,2.341535438963441,0.34821016496982776,0.6806798240412837,3.1252767728722612,0.3214389461538066
73,0.5980781730821239,2.2796928928523155,0.3384370147920982,0.691475870816604,3.143119418102762,0.312898523133734
74,0.5769740212759973,2.2966751208119254,0.35256201155578787,0.6314258264458698,3.2503550778264585,0.32561887347179913
75,0.5937759168599829,2.2888804525192863,0.3512286345536743,0.6407016023345615,3.2221593856811523,0.34459150096644525
76,0.6026999282046659,2.2674351535341453,0.35293489139179945,0.6662777506786844,3.0985555234162705,0.32466012498606805
77,0.5905677233751577,2.256643789766549,0.3531624004598973,0.6631701847781306,3.7225676101187,0.3382760428864023
78,0.6161669058379268,2.23891197506378,0.35746977149582865,0.7065992256005605,3.143240670363108,0.31254169593254727
79,0.5767762181921127,2.2241043447255193,0.3558483042917104,0.6366369309632675,3.2733091997063677,0.3372487892275271
80,0.5666830022980677,2.2135989538947816,0.3536893453092557,0.6469512815060823,3.2091426227403725,0.33093053361643915
81,0.5784720293427349,2.20537610019722,0.34772494052856545,0.6982418091400809,3.2334426071332847,0.3268906098345052
82,0.6075539483423379,2.1820050989773265,0.34668503399339057,0.6633886176606884,3.1892894661944844,0.3197404703368311
83,0.597155517313613,2.161343671307853,0.3493145322784772,0.6662446571433026,3.247773129007091,0.33451692306477093
84,0.6264710016366912,2.16081820503483,0.3507798185230718,0.6874158097350079,3.193765536598537,0.3122250709844672
85,0.6080920052045221,2.1282939163332792,0.3491807244168182,0.6815053898355236,2.8625446817149287,0.3183896489765333
86,0.6155335269994181,2.1512999030483595,0.35314612753917607,0.6654264019883197,3.235389128975246,0.3058916239634804
87,0.6268518677809432,2.103409487872473,0.34935418839063354,0.6674763327059539,3.0724938019462256,0.32068897848543915
88,0.5842084128533102,2.0925676626738645,0.35526129343198043,0.6203656637150309,3.328366621680882,0.3447585663069849
89,0.5702954740282742,2.0800449475114835,0.36178836814309,0.6637201542439668,3.333443610564522,0.32240774709245434
90,0.5808167184759206,2.0874429730913295,0.3564591845229533,0.6502119458240011,3.3252334180085557,0.33819025107052014
91,0.5572471445168906,2.057234797066193,0.3629202172225382,0.6610362430413564,2.91674933830897,0.32548969487349194
92,0.5744671178499341,2.0716764761681614,0.36474453882855534,0.6136724041855853,3.435783914897753,0.3305882902249046
93,0.5656980246435932,2.062972365445536,0.3720951271735556,0.580194556194803,3.2242504617442256,0.34833654372588446
94,0.5405322301827646,2.056993241545705,0.37490652278112274,0.6351914250332377,2.8024688596310825,0.3287424004596213
95,0.5565813227403096,2.022988294239846,0.3615853987188676,0.5818704392599023,2.9748898278111997,0.3270889468815016
96,0.5829254732197564,2.05497821500109,0.3526573208774008,0.65594496416009,3.307573650194251,0.3232764096363731
97,0.5885153945794025,2.018510109831051,0.3476456582769891,0.6972526622855145,2.973848114842954,0.3009489411893098
98,0.6137395657716407,1.9902842091505963,0.333658947004716,0.6264184946599214,2.8740101067916206,0.33301156500111456
99,0.6346174211260526,1.9983020637689939,0.33801265499828903,0.7104169830032017,2.970401670621789,0.29728146739628003
100,0.615585403231224,1.9862519831307863,0.3465035673168441,0.6685524038646532,3.3598525005838145,0.30335993481718976
101,0.6471248472012752,1.9936076347346303,0.3464263985200253,0.6977167595987734,3.310979459596717,0.30189266671305115
102,0.6385272823176286,1.9750587828536568,0.3509000595060269,0.7136200459107108,3.564550016237342,0.3236281612645025
103,0.6261082201308836,1.958714094629042,0.351881731125394,0.6924415645392045,3.267229536305303,0.3044911843279134
104,0.6509336279957946,1.9624897056702453,0.3401285354385829,0.7165785630544027,3.2290039658546448,0.3001161813735962
105,0.623093876807372,1.948522991564514,0.3367039655207693,0.6437174392783124,3.2007315366164497,0.32316369466159656
106,0.6092860977635373,1.9350106686033068,0.37122198922174227,0.6721695169158604,3.32486281187638,0.33430453616639844
107,0.5992289158237808,1.928236264344526,0.3577785163316375,0.7217780792194864,3.142153843589451,0.311942044807517
108,0.6031554287780903,1.9347712146153233,0.3507892238943166,0.7250322569971499,3.325610181559687,0.3160034871619681
109,0.6268772366644816,1.9274536040367523,0.3585101376331322,0.6381006499995356,3.149706456972205,0.3329642985178077
110,0.5948008351060582,1.9191600955673276,0.3506229849850259,0.6483685166939445,3.1309340414793594,0.3266675977603249
111,0.5809966994802267,1.881670451027052,0.36196034778751135,0.6417244724605394,2.7743510785310166,0.29547125489815423
112,0.6070907514940731,1.9073450203758988,0.35178592329177355,0.6920878291130066,3.193123547927193,0.32670482993125916
113,0.636687146558696,1.8763169204540144,0.361734297750442,0.6540556575941003,2.8649538081625234,0.318553204121797
114,0.6201940575986914,1.9051628494549013,0.3650689470468237,0.6909633900808252,3.49134782086248,0.3199956080187922
115,0.5965075957842213,1.8825498151361681,0.37200846911371316,0.673083484172821,3.125107018843941,0.3118956425915594
116,0.6127520273156485,1.854953280681069,0.3661232570804654,0.6872516118961832,3.181870139163473,0.30628637775130896
117,0.5586156491378906,1.8624516817388719,0.382193120242358,0.6699692904949188,2.9571528136730194,0.31187262137730914
118,0.5917920297648923,1.8715625079144829,0.3694257679583506,0.6883808789045914,2.891313998595528,0.30156911067340686
119,0.6100954061258964,1.851591203118492,0.3636662125110268,0.6886439245680104,3.3618465506512187,0.30930113533268805
0,0.36483088355062304,7.304494719078328,0.4065572795061662,0.35450886249542235,3.8052014446258546,0.31281691551208496
1,0.4863519123085505,4.235679543075008,0.39824339121856,0.4469699418544769,3.47330322265625,0.374548819065094
2,0.5323998052118897,3.704070314873091,0.3584146021469432,0.45678130865097044,2.688819589614868,0.32468231916427615
3,0.6013533403689769,3.4093425700281665,0.3473526524298784,0.6240140652656555,2.900773162841797,0.29047204852104186
4,0.6667576102963501,3.1404881870445385,0.33393367701451243,0.6156718707084656,2.53934494972229,0.30999160528182984
5,0.6452076968801955,3.02888085945326,0.34689277901868987,0.6526165652275085,2.60703800201416,0.27822356700897216
6,0.6485883310146484,2.8990544114129553,0.3561169660392554,0.631964545249939,2.408524923324585,0.3192477977275848
7,0.6093470716971531,2.817208286580784,0.3729686450818076,0.6013125252723693,2.3330880498886106,0.3535714209079742
8,0.6089534447107847,2.7282261800730203,0.43143445446487066,0.6606714820861816,2.6942294883728026,0.31940814018249514
9,0.6193252791608197,2.66642602471604,0.45922325836264416,0.6925841999053955,2.249038133621216,0.3052217662334442
10,0.6191967152821471,2.623785520035355,0.4565482918533767,0.6770895934104919,2.4061389350891114,0.319604332447052
11,0.6434264369299628,2.5942917965578083,0.46147401614102057,0.6560919070243836,2.3089892530441283,0.2912983858585358
12,0.6484649005146131,2.532870413304091,0.441862588311327,0.631988627910614,2.291069731712341,0.2835247111320496
13,0.6296552129020863,2.4586134090822043,0.45533551726455773,0.5983082866668701,2.208010172843933,0.28267396926879884
14,0.6389001423429185,2.5141600888461983,0.4602525553793975,0.7137296724319458,2.4947455883026124,0.291983482837677
15,0.6442621181331517,2.43882743963934,0.458797956597128,0.6647840094566345,2.239171557426453,0.2838182318210602
16,0.6231609493896566,2.3980889502854987,0.45725053451161435,0.66517245054245,2.1704510498046874,0.28348981380462646
17,0.6242707031113761,2.3951371219535753,0.4527079300907871,0.6668408489227295,2.396535677909851,0.27644909262657164
18,0.6247628057691972,2.351109718990111,0.4464858812870668,0.6529628133773804,2.2339690780639647,0.28266589641571044
19,0.6097166019716879,2.3154686346478672,0.4428633711393503,0.6254695606231689,2.170416145324707,0.29251219272613527
20,0.6067597241231075,2.3219495541398634,0.4508331787192526,0.7112487459182739,2.3217989444732665,0.2792341697216034
21,0.6154559561691494,2.301882761610965,0.4555061903183598,0.6405287051200866,2.229905672073364,0.2871622252464294
22,0.6248832995620831,2.2902714745470023,0.4501997737541027,0.6738774561882019,2.2426502561569213,0.28266684532165526
23,0.6334955689457914,2.275386151296364,0.45749007234401573,0.6832763051986694,2.170535936355591,0.2838652098178864
24,0.673737519229386,2.2843508977486784,0.45217477883850005,0.7100543355941773,2.1588158798217774,0.28363860249519346
25,0.6579815781432549,2.2606443881153644,0.4577163472779099,0.7084753370285034,2.1682957124710085,0.27247119903564454
26,0.6479002850664715,2.219477913455424,0.4488694910812831,0.6893799591064453,2.2812010526657103,0.2748525953292847
27,0.6652703006952919,2.205575560909049,0.4493512957952665,0.7122418069839478,2.3415939712524416,0.2616846537590027
28,0.6819629191666499,2.182534751592725,0.4449261978991691,0.7338876700401307,2.302013339996338,0.27826420545578
29,0.6795701015762069,2.206898840361904,0.44289342026755846,0.6915591526031494,2.2298885774612427,0.2730511736869812
30,0.6781296037512181,2.1831528477469533,0.44114015653845007,0.7267053890228271,2.24413902759552,0.2802094495296478
31,0.657460118058863,2.179017974789333,0.4511891903058869,0.7151998090744018,2.1978937816619872,0.2796430575847626
32,0.638349409652627,2.189670728706848,0.4382063026515289,0.6885691738128662,2.127329611778259,0.2790151858329773
33,0.649026075317945,2.200850204076951,0.4527521722460497,0.6974117565155029,2.1940665245056152,0.27514527797698973
34,0.6314809566472273,2.1495064450467503,0.45344822748858005,0.7052437353134156,2.1951584005355835,0.28157183170318606
35,0.64946620739538,2.1498859626403624,0.4507903829552401,0.6680208086967468,2.090263910293579,0.2691965174674988
36,0.6446014519390357,2.144488072944099,0.45396984630087955,0.7159127187728882,2.3375951433181763,0.27640262246131897
37,0.6322040808836102,2.1389383485324984,0.4401169480280128,0.6852766871452332,2.229518008232117,0.2678312635421753
38,0.6311254283229729,2.11716551092519,0.4439516504252774,0.7018462443351745,2.254016399383545,0.27058410763740537
39,0.6342867362311342,2.1184995634901185,0.44617582040039455,0.7037589573860168,2.2113852453231813,0.280851354598999
40,0.63360528594588,2.1085739843482103,0.45625122631523707,0.7059348726272583,2.0952782344818117,0.2730777144432068
41,0.620292980158669,2.1356776086254796,0.45716048849410207,0.6849608898162842,2.367053985595703,0.2834279870986938
42,0.592338911721132,2.1166739192401467,0.4539283706392083,0.6492949891090393,2.297770447731018,0.26958181738853454
43,0.5911124104077976,2.1078986378350733,0.4477296917251208,0.6621421980857849,2.1039465999603273,0.2696203815937042
44,0.5887337165990432,2.07605268196084,0.4509231561926259,0.6872202324867248,2.247030272483826,0.2789275002479553
45,0.6278398785407405,2.0732031437585374,0.4519108846347452,0.7068310236930847,2.2456197595596312,0.2782903838157654
46,0.6384405650465018,2.0773905837180946,0.4560130913465775,0.7000942182540894,2.284029273986816,0.27286003589630126
47,0.6218938866286746,2.0580839500267385,0.45154132293795896,0.7127344846725464,2.317087745666504,0.28505999088287354
48,0.634203912601762,2.0807681266458826,0.4578734211411221,0.6782472109794617,2.076597504615784,0.2611166667938232
49,0.6323375138665009,2.075325642611523,0.4427944267649098,0.7008955669403076,2.1862915420532225,0.2727239775657654
50,0.6231510967709644,2.0604092041074797,0.4586141681355001,0.6987343001365661,2.199143900871277,0.28028775334358214
51,0.647023165029189,2.053041956882706,0.4527826476106052,0.6970055866241455,2.170127420425415,0.2740215063095093
52,0.6213538520986925,2.061832274351533,0.46096546433852975,0.6813185000419617,2.22691104888916,0.2588293993473053
53,0.6387947126272353,2.0513231674372805,0.4521921828877547,0.6659641599655152,2.155597839355469,0.2543956577777863
54,0.6546121613421161,2.0405708934856452,0.4478822286991312,0.7038098287582397,2.1517441129684447,0.2651675224304199
55,0.6292788616591524,2.048761351632869,0.441671263024841,0.7084658932685852,2.2260584020614624,0.27931552767753604
56,0.6249215328785847,2.031131032171147,0.4448693359020444,0.7292774534225464,2.2388405656814574,0.27870012998580934
57,0.6241820136298533,2.0460812609871963,0.44682600321234195,0.7024150252342224,2.0907160425186158,0.2651397740840912
58,0.6144372870512297,2.0116592434188085,0.45317440414565907,0.7181664800643921,2.230341339111328,0.27035475373268125
59,0.617224624239268,2.0445639051912665,0.4555195766014846,0.7022019219398499,2.310563268661499,0.26529972434043886
60,0.6333748809900088,2.0150327423085206,0.4533726700309994,0.6960867047309875,2.288909683227539,0.2570719480514526
61,0.6457047258015123,2.0324624418049178,0.4556023356748695,0.7203202342987061,2.1538872385025023,0.2600391566753387
62,0.6349457277636066,2.0001688238558604,0.4602619652632388,0.6718649339675903,2.0759111785888673,0.25941645860671997
63,0.6215470503621439,1.9941534559100993,0.45337229880625707,0.7253042316436767,2.227391562461853,0.2644861912727356
64,0.6208410851951836,2.0048415801297312,0.4596102059841633,0.6854564595222473,2.197436599731445,0.26143290996551516
65,0.6176232323665634,1.999389683272739,0.45212373136728445,0.7018005728721619,2.162406048774719,0.26545695304870603
66,0.6189999103039123,2.0143246142781313,0.45447432285760503,0.7325468277931213,2.234022512435913,0.27130019187927246
67,0.6356761525904554,1.9793884748813806,0.4518690327813233,0.7310333371162414,2.2430566215515135,0.28679070591926575
68,0.6311585570771544,1.9626568832008546,0.45666048991730845,0.7132198476791382,2.170308222770691,0.28204017639160156
69,0.6348552736962829,1.991373058674125,0.45617282992307623,0.6805934476852417,2.3949201488494873,0.2692183256149292
0,0.24787897314073115,7.380427223852481,0.47974013630720064,0.32570038437843324,4.046184272766113,0.47148905277252195
1,0.38459042291030426,4.541496509786305,0.4362101769832065,0.3116495203971863,3.249970006942749,0.4381037473678589
2,0.511135677158579,3.8296358592515594,0.3895742834464353,0.39787803173065184,2.850044460296631,0.31474888920783994
3,0.5599398827212879,3.4665982560434,0.34877853211073234,0.5515682077407837,2.71917160987854,0.3343769156932831
4,0.5725179434806846,3.2479249155160512,0.34713485521586623,0.5757055878639221,2.8534750175476074,0.34635657906532286
5,0.5571816526623645,3.0602951750684926,0.3540110485700479,0.578699038028717,2.732684540748596,0.318708256483078
6,0.6312983799064201,2.920629009119924,0.3542809335141256,0.5552271676063537,2.6158597755432127,0.3195112264156342
7,0.6314371959817746,2.819783743363725,0.37252076630416975,0.5507978844642639,2.3836798429489137,0.3211492323875427
8,0.6008977448832908,2.785110019879965,0.3572054188833673,0.4523431611061096,2.448120255470276,0.29598530769348147
9,0.5813144765507287,2.6554079377215882,0.3524247238625879,0.5815805387496948,2.2100485801696776,0.3027060806751251
10,0.6260104765735748,2.6070333795306504,0.3399868932610188,0.5350250506401062,2.2751064682006836,0.2912722742557526
11,0.6460884641133638,2.5892331365170644,0.35964153387530434,0.5284235048294067,2.6450866508483886,0.331152548789978
12,0.6650933512990149,2.497174024939716,0.384653199846116,0.5928768754005432,2.3127336931228637,0.3122507929801941
13,0.6943202778820041,2.519650084691433,0.3706015896090335,0.5909639739990235,2.2594052362442016,0.2971872854232788
14,0.7029663091574366,2.483031149622736,0.3590490715948677,0.6146161842346192,2.3601888179779054,0.3031591498851776
15,0.6843928655058198,2.429587546992308,0.36233171895202293,0.636369366645813,2.2786529874801635,0.3069600188732147
16,0.6838847607478552,2.3948339592999015,0.3810445357406658,0.5823038506507874,2.243564696311951,0.3341349458694458
17,0.675318127293452,2.3821491834548882,0.38354263127163285,0.5598493266105652,2.1911829805374143,0.30669867753982544
18,0.6797003868612195,2.3775053518188876,0.3924645624340908,0.5970394968986511,2.368228678703308,0.3092558526992798
19,0.6865741206801731,2.3356629929702364,0.4000570827674842,0.6131050109863281,2.136983594894409,0.3151963233947754
20,0.701085804714869,2.325120918298024,0.40734901949707375,0.6181134939193725,2.272777919769287,0.3161093008518219
21,0.7127752978711657,2.342892543417172,0.3976249176620214,0.6532042407989502,2.196595516204834,0.3102848207950592
22,0.7275666687535071,2.2837146036979137,0.406210693532136,0.6486599254608154,2.2297108030319213,0.3180976641178131
23,0.7180167493266644,2.2719494391000654,0.40345657084296577,0.6455818819999695,2.3503567934036256,0.31967604398727417
24,0.7084765217588758,2.267452278165839,0.385917615109096,0.6094747614860535,2.1559474325180052,0.3229584789276123
25,0.7032035144345054,2.2460032685391003,0.4056607221456812,0.5779333353042603,2.4132471895217895,0.3364038050174713
26,0.7110848021501298,2.2329877324184237,0.40343243245306626,0.6136736106872559,2.1792830419540405,0.30882699489593507
27,0.712198894337651,2.219773439428107,0.39428790326353486,0.6246543335914612,2.2800173282623293,0.29041865587234494
28,0.7063185585445616,2.226144188341348,0.36340663810561097,0.5767287063598633,2.222150764465332,0.29542728662490847
29,0.7128221643308058,2.199101936498045,0.3704674591608336,0.6402855443954468,2.2192187404632566,0.2845782494544983
30,0.7155396558804783,2.2100842839513746,0.402227794151769,0.6317088651657105,2.3615748405456545,0.30474353790283204
31,0.700568875641354,2.1873764804759444,0.4040498185342689,0.6127385306358337,2.1155763483047485,0.28914461851119994
32,0.725264124523824,2.1935118360481245,0.39878304354127136,0.6400136756896972,2.1664532470703124,0.306225551366806
33,0.7199158619605573,2.1525009867248457,0.40703038973810673,0.6253924822807312,2.2055551290512083,0.2937665605545044
34,0.6951548489952851,2.173485355315162,0.421563672070984,0.6654766845703125,2.314674892425537,0.30664066553115843
35,0.687911368954951,2.174749275456076,0.4437955698411187,0.6667872858047486,2.022548403739929,0.2997338688373566
36,0.6836360078738396,2.183853388190538,0.4307151561920303,0.6576179194450379,2.198511905670166,0.29184703826904296
37,0.6901769876957298,2.133514630457506,0.4252387057893838,0.6419967269897461,2.099437494277954,0.29273113250732424
38,0.690640050256294,2.1376668887474706,0.4352390624362865,0.6745013427734375,2.323917808532715,0.2990809798240662
39,0.7274776557877507,2.1317858424877447,0.43543405339871166,0.6443026995658875,2.0967737340927126,0.2901488125324249
40,0.7364086507259681,2.134868037649951,0.4283755415077057,0.678109438419342,2.1970106077194216,0.30143591165542605
41,0.7282323345892306,2.1054560622911325,0.41113049915994987,0.6545963382720947,2.1851478528976442,0.30802818059921266
42,0.7213297885956095,2.1166130673267975,0.420421325283585,0.6572063660621643,2.2159516859054564,0.2819110059738159
43,0.7108960630507776,2.097379254614797,0.43010461419142276,0.643747980594635,2.256972951889038,0.3056125295162201
44,0.716533913067903,2.118551324760395,0.43424292566956374,0.6521283316612244,1.981190824508667,0.2951716315746307
45,0.717417229555057,2.091706615822119,0.4142499290647165,0.6361788034439086,2.232889184951782,0.2867430686950684
46,0.7281895865939515,2.074726793776162,0.42308336922100614,0.6581367969512939,2.2959488248825073,0.3079233145713806
47,0.7254996493305896,2.073595076851586,0.42406411727339083,0.6572668623924255,2.1093586921691894,0.2952968430519104
48,0.7126028480202988,2.0305076153830566,0.4283784768353587,0.6413861227035522,2.196132040023804,0.2885628521442413
49,0.7067391976345053,2.0634909492151006,0.43313448296984286,0.7034127163887024,2.288973107337952,0.3017276656627655
50,0.728608946219247,2.0610548996883598,0.43490834902130365,0.6789805364608764,2.252510123252869,0.28241113662719725
51,0.7116196196695874,2.069529760116455,0.4323859573036745,0.6869653201103211,2.1755318784713746,0.29395360589027403
52,0.7344881012525026,2.0312437041270486,0.42925023867065737,0.656177065372467,2.1905286502838135,0.3259144425392151
53,0.733740994102334,2.045745338980842,0.42821624107828493,0.6979601168632508,2.2249833822250364,0.29149124026298523
54,0.7075858884689031,2.0661724807620945,0.44060862266373313,0.6852447032928467,2.206139130592346,0.2968999445438385
55,0.7126639489832896,2.0298768603446815,0.43262367545141706,0.698101544380188,2.3150412607192994,0.28379094958305356
56,0.6926487162317787,2.068690040125261,0.43303330850684707,0.6856828546524047,2.190485143661499,0.3065603518486023
57,0.7121474227200394,2.0214710647073493,0.44657718890783127,0.6750256299972535,2.334929971694946,0.299873378276825
58,0.7317971191407443,2.0428357125223355,0.44172813130641897,0.6768755245208741,2.2296956968307495,0.300978376865387
59,0.7467599453435768,2.015501499116376,0.4379019704287369,0.7036290907859802,2.2699501848220827,0.29518738985061643
60,0.7029600103924786,2.0267232026738964,0.43872601048030396,0.6619579982757569,2.2748090648651123,0.30369319319725036
61,0.7087857505814087,2.0132619559481526,0.43703213353469605,0.7044735980033875,2.2310941362380983,0.302018061876297
62,0.7433986620870805,2.017701766477217,0.43412413888941537,0.7100466275215149,2.2964789772033694,0.30391817927360537
63,0.7373939358594569,2.008849724728315,0.4353564575087108,0.6768400740623474,2.1870471096038817,0.3014917206764221
64,0.6901001124426148,2.0014556830617534,0.44613237422576485,0.6838543391227723,2.1624825191497803,0.28911149740219116
